44 1001
Wienhold, Frank G.
Institute for Atmospheric and Climate Science (IAC), ETH Zurich, Switzerland
meteorological station on Messfeld Hoenggerberg
permanent monitoring
1 1
2018 03 05  2018 03 05
0.0
time in minutes since 2018-03-05 0h00 GMT
18
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0  9999.0  9999.0  9999.0  9999.0 
air pressure (hPa)
air temperature (deg C)
dew point(deg C)
relative humidity (percent)
illuminance (log base 10 of value in Lux)
radiation (W/m2)
rain accumulated during 10 min measurement interval (mm)
mean vector wind speed (m/s)
mean scalar wind speed (m/s)
mean wind direction (deg)
peak wind speed  (m/s)
direction of wind peek (deg)
mean north component (m/s)
mean east component (m/s)
barometer status code
thygan status code
interface sensor status code
wind sensor status code
5
station data 
location: Messfeld HPS G41, CH 8093 Zurich, Switzerland
latitude 47.40650 deg north
longitude 8.51190 deg east
elevation 541 m above sea level
7
This data can be used freely for scientific analysis.
The user agrees to cite IAC ETH Zurich as source of the data
and to consult IAC ETH Zurich before data is used for publication.

      time     p_air     T_air     T_dew        RH     illum radiation      rain  wspd_vec  wspd_scl      wdir   wspd_pk   wdir_pk wcp_north  wcp_east      baro    thygan       ifs      wind
     (min)     (hPa)   (deg C)   (deg C) (percent)(log10lux)    (W/m2)      (mm)     (m/s)     (m/s)     (deg)     (m/s)     (deg)     (m/s)     (m/s)  (status)  (status)  (status)  (status)

       900    930.26     10.76      2.22     55.51      4.27    236.00      0.00      0.86      1.12     17.00      3.91      4.00      0.82      0.26         0        40         0         0
       910    930.20     10.64      2.27     56.15      4.24    229.00      0.00      0.90      1.11     29.00      3.70      0.00      0.78      0.43         0        40         0         0
       920    930.17     10.76      1.96     54.51      4.17    202.00      0.00      0.96      1.13     38.00      3.29     70.00      0.76      0.59         0        40         0         0
       930    930.08     10.55      1.97     55.26      4.12    181.00      0.00      0.88      1.09     38.00      3.13     97.00      0.69      0.54         0        40         0         0
       940    930.07     10.39      1.98     55.91      4.05    151.00      0.00      0.97      1.23     56.00      3.32     97.00      0.54      0.80         0        40         0         0
       950    930.05     10.39      1.90     55.60      3.96    126.00      0.00      0.73      0.87     31.00      2.47     21.00      0.62      0.38         0        40         0         0
       960    929.98     10.29      1.95     56.19      3.87    100.00      0.00      0.47      0.59     34.00      2.40     17.00      0.39      0.26         0        30         0         0
       970    929.96      9.77      2.19     59.16      3.84     83.00      0.00      0.84      1.00     52.00      2.02     81.00      0.51      0.66         0        30         0         0
       980    929.90      8.65      2.63     65.87      3.76     74.00      0.00      0.82      0.91     42.00      2.33     59.00      0.61      0.56         0        40         0         0
       990    929.87      9.10      2.25     62.16      3.65     58.00      0.00      0.77      0.88     65.00      2.05     43.00      0.33      0.70         0        30         0         0
      1000    929.83      8.46      2.38     65.49      3.52     42.00      0.00      0.68      0.82     42.00      2.31    108.00      0.51      0.46         0        30         0         0
      1010    929.79      8.00      2.35     67.47      3.25     30.00      0.00      0.70      0.81     57.00      2.38     75.00      0.38      0.59         0        30         0         0
      1020    929.75      8.22      2.40     66.70      3.08     19.00      0.00      0.58      0.68     37.00      3.05     32.00      0.46      0.35         0        30         0         0
      1030    929.74      7.27      2.33     70.76      2.68      8.00      0.00      0.58      0.72     40.00      2.51      5.00      0.45      0.38         0        40         0         0
